YEAR,STATE NAME,CONSTITUENCY NAME,CONSTITUENCY NO,WINNER CANDIDATE NAME,GENDER,PARTY NAME,PARTY SYMBOL,TOTAL ELECTORS,TOTAL NUMBER OF VOTERS (MARGIN),VOTE %,Category,TOTAL NUMBER OF VOTE CASTED
2009,Maharashtra,Vikramgad,129,Adv.Chintaman Wanga,M,BJP,Lotus,240834,5032,32.09%,ST,147640
2009,Maharashtra,Palghar,130,Gawit Rajendra Dhedya,M,INC,Hand,235982,20971,41.80%,ST,133165
2009,Maharashtra,Boisar,131,Tare Vilas Sukur,M,BVA,Other,243557,13078,38.95%,ST,137939
2009,Maharashtra,Nalasopara,132,Thakur Kshitiji Hitendra,M,BVA,Other,351555,40782,52.84%,GEN,168960
2009,Maharashtra,Vasai,133,Vivek Raghunath Pandit(Bhau),M,IND,Free Symbol,284475,16798,48.35%,GEN,168254
2009,Maharashtra,Bhiwandi Rural,134,Savara Vishnu Rama,M,BJP,Lotus,239237,2291,34.75%,ST,135538
2009,Maharashtra,Shahapur,135,Daulat Bhika Daroda,M,SHS,Bow and Arrow,221737,12269,40.48%,ST,144090
2009,Maharashtra,Bhiwandi West,136,Abdul Rashid Tahir Momin,M,SP,Cycle,234374,1691,29.83%,GEN,103343
2009,Maharashtra,Bhiwandi East,137,Abu Aasim Azami,M,SP,Cycle,222958,12985,42.07%,GEN,89335
2009,Maharashtra,Kalyan West,138,Bhoir Prakash Sukhdeo,M,MNS,Railway Engine,322529,5549,28.36%,GEN,144961
2009,Maharashtra,Murbad,139,Kathore Kisan Shankar,M,NCP,Clock,291042,6542,31.27%,GEN,178523
2009,Maharashtra,Ambernath,140,Dr.Balaji Kinikar,M,SHS,Bow and Arrow,292804,19979,44.66%,SC,113007
2009,Maharashtra,Ulhas Nagar,141,Kumar Uttamchand Ailyani,M,BJP,Lotus,287964,7538,42.38%,GEN,106778
2009,Maharashtra,Kalyan East,142,Ganpat Kalu Gaikwad,M,IND,Free Symbol,268743,24486,49.10%,GEN,123408
2009,Maharashtra,Dombivali,143,Chavan Ravindra Dattatraya,M,BJP,Lotus,294421,12327,47.60%,GEN,128372
2009,Maharashtra,Kalyan Rural,144,Ramesh Ratan Patil,M,MNS,Railway Engine,262111,9507,41.37%,GEN,123633
2009,Maharashtra,Mira Bhayandar,145,Gilbert John Mendoca,M,NCP,Clock,328354,10604,42.02%,GEN,147586
2009,Maharashtra,Ovala - Majiwada,146,Pratap Baburao Sarnaik,M,SHS,Bow and Arrow,310341,9041,36.03%,GEN,145342
2009,Maharashtra,Kopri-Pachpakhadi,147,Eknath Sambhaji Shinde,M,SHS,Bow and Arrow,318060,32776,45.36%,GEN,162037
2009,Maharashtra,Thane,148,Rajan Vichare,M,SHS,Bow and Arrow,307240,2441,32.22%,GEN,158323
2009,Maharashtra,Mumbra-Kalwa,149,Awhad Jitendra Satish,M,NCP,Clock,279567,15689,46.57%,GEN,132073
2009,Maharashtra,Airoli,150,Sandeep Ganesh Naik,M,NCP,Clock,316496,11957,50.13%,GEN,157751
2009,Maharashtra,Belapur,151,Ganesh Naik,M,NCP,Clock,313327,12873,40.78%,GEN,146342
2009,Maharashtra,Borivali,152,Gopal Shetty,M,BJP,Lotus,300840,30227,47.43%,GEN,145327
2009,Maharashtra,Dahisar,153,Ghosalkar Vinod Ramchandra,M,SHS,Bow and Arrow,275806,16156,45.67%,GEN,131520
2009,Maharashtra,Magathane,154,Darekar Pravin Yashwant,M,MNS,Railway Engine,269399,12985,40.00%,GEN,145783
2009,Maharashtra,Mulund,155,Sardar Tara Singh,M,BJP,Lotus,301518,27976,44.00%,GEN,149426
2009,Maharashtra,Vikhroli,156,Mangesh Sangle,M,MNS,Railway Engine,236407,20412,42.87%,GEN,123914
2009,Maharashtra,Bhandup West,157,Shishir Shinde,M,MNS,Railway Engine,283723,30943,45.91%,GEN,148777
2009,Maharashtra,Jogeshwari East,158,Waikar Ravindra Dattaram,M,SHS,Bow and Arrow,283536,13775,43.92%,GEN,146427
2009,Maharashtra,Dindoshi,159,Rajhans Singh Dhananjay Singh,M,INC,Hand,263225,5865,34.04%,GEN,135938
2009,Maharashtra,Kandivali East,160,Thakur Ramesh Singh,M,INC,Hand,254551,11306,42.92%,GEN,116826
2009,Maharashtra,Charkop,161,Yogesh Sagar,M,BJP,Lotus,288557,16363,45.74%,GEN,128305
2009,Maharashtra,Malad West,162,Aslam Shaikh,M,INC,Hand,279017,27695,43.49%,GEN,118735
2009,Maharashtra,Goregaon,163,Subhash Desai,M,SHS,Bow and Arrow,303502,24815,47.44%,GEN,145685
2009,Maharashtra,Versova,164,Baldev Khosa,M,INC,Hand,251940,12030,44.54%,GEN,100625
2009,Maharashtra,Andheri West,165,Ashok Bhau Jadhav,M,INC,Hand,287021,32158,49.30%,GEN,121489
2009,Maharashtra,Andheri East,166,Shetty Suresh Hiriyanna,M,INC,Hand,276529,5153,40.74%,GEN,137445
2009,Maharashtra,Vile Parle,167,Krishna Hegde,M,INC,Hand,272381,1704,33.94%,GEN,130630
2009,Maharashtra,Chandivali,168,Khan Mohd. Arif (Naseem),M,INC,Hand,368233,33715,51.65%,GEN,159964
2009,Maharashtra,Ghatkopar West,169,Ram Kadam,M,MNS,Railway Engine,305535,26228,42.21%,GEN,142950
2009,Maharashtra,Ghatkopar East,170,Mehta Prakash Manchhubhai,M,BJP,Lotus,240852,10415,35.12%,GEN,124156
2009,Maharashtra,Mankhurd Shivaji Nagar,171,Abu Asim Azmi,M,SP,Cycle,270843,14117,33.65%,GEN,114221
2009,Maharashtra,Anushakti Nagar,172,Nawab Malik,M,NCP,Clock,238900,6825,35.32%,GEN,110208
2009,Maharashtra,Chembur,173,Chandrakant Damodhar Handore,M,INC,Hand,252142,17966,38.42%,GEN,123461
2009,Maharashtra,Kurla,174,Milind (Anna ) Kamble,M,NCP,Clock,284951,6971,34.56%,SC,121198
2009,Maharashtra,Kalina,175,Krupashankar Singh,M,INC,Hand,257576,12921,43.68%,GEN,117227
2009,Maharashtra,Vandre East,176,Prakash (Bala) Vasant Sawant,M,SHS,Bow and Arrow,261177,7420,38.22%,GEN,119463
2009,Maharashtra,Vandre West,177,(Baba) Ziauddin Siddique,M,INC,Hand,297919,1691,46.52%,GEN,128245
2009,Maharashtra,Dharavi,178,Gaikwad Varsha Eknath,F,INC,Hand,268770,9710,49.75%,SC,105515
2009,Maharashtra,Sion Koliwada,179,Shetty Jagannath Achanna,M,INC,Hand,290317,18023,39.11%,GEN,116687
2009,Maharashtra,Wadala,180,Kalidas Nilkanth Kolambkar,M,INC,Hand,242626,30030,49.70%,GEN,112270
2009,Maharashtra,Mahim,181,Nitin Vijaykumar Sardesai,M,MNS,Railway Engine,255706,8926,37.82%,GEN,128862
2009,Maharashtra,Worli,182,Ahir Sachin Mohan,M,NCP,Clock,283526,5294,37.83%,GEN,138507
2009,Maharashtra,Shivadi,183,Bala Dagdu Nandgaonkar,M,MNS,Railway Engine,268013,6463,45.71%,GEN,140825
2009,Maharashtra,Byculla,184,Chavan Madhukar Balkrishna Alias Anna,M,INC,Hand,271507,9104,31.22%,GEN,116270
2009,Maharashtra,Malabar Hill,185,Mangal Prabhat Lodha,M,BJP,Lotus,270998,24559,47.73%,GEN,122636
2009,Maharashtra,Mumba Devi,186,Amin Patel,M,INC,Hand,261263,16639,46.83%,GEN,96705
2009,Maharashtra,Colaba,187,Annie Shekhar,F,INC,Hand,275035,8057,40.33%,GEN,98627
2009,Maharashtra,Panvel,188,Prashant Ramsheth Thakur,M,INC,Hand,266533,12961,49.11%,GEN,164258
2009,Maharashtra,Karjat,189,Sureshbhau Narayan Lad,M,NCP,Clock,211523,15810,28.67%,GEN,145543
2009,Maharashtra,Uran,190,Patil Vivekanand Shankar,M,PWPI,Cart,222892,20025,53.92%,GEN,152118
2009,Maharashtra,Pen,191,Dhairyashil Mohan Patil,M,PWPI,Cart,244673,7616,34.19%,GEN,177725
2009,Maharashtra,Alibag,192,Meenakshi Prabhakar Patil,F,PWPI,Cart,245991,24148,53.61%,GEN,173783
2009,Maharashtra,Shrivardhan,193,Tatkare Sunil Dattatrey,M,NCP,Clock,214625,10871,47.71%,GEN,138643
2009,Maharashtra,Mahad,194,Bharatshet Gogawale,M,SHS,Bow and Arrow,240674,14050,51.61%,GEN,165959
2009,Maharashtra,Junnar,195,Benake Vallabh Dattaray,M,NCP,Clock,258072,6458,48.53%,GEN,163536
2009,Maharashtra,Ambegaon,196,Diliprao Dattatry Walse Patil,M,NCP,Clock,249218,37349,58.17%,GEN,171649
2009,Maharashtra,Khed Alandi,197,Dilip Dattatray Mohite,M,NCP,Clock,259751,20792,38.61%,GEN,167630
2009,Maharashtra,Shirur,198,Ashok Raosaheb Pawar,M,NCP,Clock,285129,7567,29.43%,GEN,183270
2009,Maharashtra,Daund,199,Rameshrao Kisan Thorat,M,IND,Free Symbol,254471,17442,48.75%,GEN,175913
2009,Maharashtra,Indapur,200,Patil Harshavardhan Shahajirao,M,INC,Hand,248929,7960,48.63%,GEN,190685
2009,Maharashtra,Baramati,201,Ajit Anantrao Pawar,M,NCP,Clock,290528,102797,68.26%,GEN,188325
2009,Maharashtra,Purandar,202,Shivtare Vijay Sopanrao,M,SHS,Bow and Arrow,269509,23469,38.43%,GEN,176957
2009,Maharashtra,Bhor,203,Thopate Sangram Anantrao,M,INC,Hand,284384,18580,31.12%,GEN,189744
2009,Maharashtra,Maval,204,Bala Alias Sanjay Vishwanath Bhegade,M,BJP,Lotus,280748,14318,45.30%,GEN,183574
2009,Maharashtra,Chinchwad,205,Jagtap Laxman Pandurang,M,IND,Free Symbol,391857,6575,39.78%,GEN,197928
2009,Maharashtra,Pimpri,206,Anna Bansode,M,NCP,Clock,344485,9527,41.69%,SC,146461
2009,Maharashtra,Bhosari,207,Vilas Vithoba Lande,M,IND,Free Symbol,344093,1272,30.46%,GEN,165713
2009,Maharashtra,Vadgaol Sheri,208,Bapusaheb Tukaram Pathare,M,NCP,Clock,365861,33116,43.01%,GEN,167483
2009,Maharashtra,Shivajinagar,209,Nimhan Vinayak Mahadev,M,INC,Hand,302251,20530,39.31%,GEN,129529
2009,Maharashtra,Kothrud,210,Chandrakant Balbhim Mokate,M,SHS,Bow and Arrow,333693,7212,33.65%,GEN,154701
2009,Maharashtra,Khadakwasala,211,Wanjale Ramesh Hiraman,M,MNS,Railway Engine,356137,22518,44.93%,GEN,175840
2009,Maharashtra,Parvati,212,Madhuri Satish Misal,F,BJP,Lotus,340343,18216,42.00%,GEN,154679
2009,Maharashtra,Hadapsar,213,Babar Mahadeo Ramchandra,M,SHS,Bow and Arrow,363007,10309,39.74%,GEN,164871
2009,Maharashtra,Pune Cantonment,214,Bagwe Rameshanandrao,M,INC,Hand,318346,37325,57.38%,SC,114386
2009,Maharashtra,Kasba Peth,215,Girish Bapat,M,BJP,Lotus,317093,8162,35.34%,GEN,155587
2009,Maharashtra,Akole,216,Pichad Madhukar Kashinath,M,NCP,Clock,209714,9079,43.77%,ST,137185
2009,Maharashtra,Sangamner,217,Thorat Vijay Alias Balasaheb Bhausaheb,M,INC,Hand,229249,55376,63.14%,GEN,153134
2009,Maharashtra,Shirdi,218,Patil Vikhe Radhakrishna Eknathrao,M,INC,Hand,213215,13309,52.72%,GEN,152306
2009,Maharashtra,Kopargaon,219,Kale Ashokrao Shankarrao,M,SHS,Bow and Arrow,227023,6691,48.84%,GEN,173390
2009,Maharashtra,Shrirampur,220,Kamble Bhausaheb Malhari,M,INC,Hand,241973,20897,38.81%,SC,154118
2009,Maharashtra,Nevasa,221,Gadakh Shankarrao Yashwantrao,M,NCP,Clock,222401,21486,53.47%,GEN,171003
2009,Maharashtra,Shevgaon,222,Ghule Chandrashekhar Marutraoji,M,NCP,Clock,282571,20144,38.73%,GEN,211451
2009,Maharashtra,Rahuri,223,Kardile Shivaji Bhanudas,M,BJP,Lotus,240008,8333,33.55%,GEN,171044
2009,Maharashtra,Parner,224,Auti Vijayrao Bhaskarrao,M,SHS,Bow and Arrow,263287,27023,45.03%,GEN,167751
2009,Maharashtra,Ahmednagar City,225,Anil Bhayya Ramkisan Rathod,M,SHS,Bow and Arrow,267712,39545,49.25%,GEN,132519
2009,Maharashtra,Shrigonda,226,Pachpute Babanrao Bhikaji,M,NCP,Clock,262910,27445,42.10%,GEN,191030
2009,Maharashtra,Karjat Jamkhed,227,Prof. Ram Shankar Shinde,M,BJP,Lotus,260145,10172,25.02%,GEN,171270
2009,Maharashtra,Georai,228,Pandit Badamrao Lahurao,M,NCP,Clock,288334,2347,46.25%,GEN,217967
2009,Maharashtra,Majalgaon,229,Prakashdada Sundarrao Solanke,M,NCP,Clock,264278,7909,46.22%,GEN,188111
2009,Maharashtra,Beed,230,Kshirsagar Jaydattji Sonajirao,M,NCP,Clock,284304,75917,57.65%,GEN,189356
2009,Maharashtra,Ashti,231,Dhas Suresh Ramchandra,M,NCP,Clock,310902,34690,55.19%,GEN,215324
2009,Maharashtra,Kaij,232,Dr. Sou. Vimaltai Nandkishor Mundada,F,NCP,Clock,296749,44264,57.71%,SC,191392
2009,Maharashtra,Parli,233,Pankaja Gopinathrao Munde,F,BJP,Lotus,254178,36062,57.56%,GEN,167176
2009,Maharashtra,Latur Rural,234,Shinde Vaijanath Gyandev,M,INC,Hand,263552,23583,46.19%,GEN,186466
2009,Maharashtra,Latur City,235,Amit Vilasrao Deshmukh,M,INC,Hand,292030,89480,64.91%,GEN,174108
2009,Maharashtra,Ahmadpur,236,Babasaheb Mohanrao Patil,M,RSPS,Cycle,265997,2252,37.32%,GEN,186119
2009,Maharashtra,Udgir,237,Sudhakar Sangram Bhalerao,M,BJP,Lotus,246273,17277,46.80%,SC,157777
2009,Maharashtra,Nilanga,238,Nilangekar Patil Shivajirao Bhaurao,M,INC,Hand,266845,7504,42.73%,GEN,183150
2009,Maharashtra,Ausa,239,Basawaraj Madhavrao Patil,M,INC,Hand,252337,14795,50.89%,GEN,166104
2009,Maharashtra,Umarga,240,Chougule Dnyanraj Dhondiram,M,SHS,Bow and Arrow,266557,10332,44.79%,SC,158097
2009,Maharashtra,Tuljapur,241,Chavan Madhukarrao Devrao,M,INC,Hand,298290,16333,33.51%,GEN,196393
2009,Maharashtra,Osmanabad,242,Rajenibalkar Omprakash Bhupalsinha Alias Pawan Raje,M,SHS,Bow and Arrow,296247,16974,50.33%,GEN,200103
2009,Maharashtra,Paranda,243,Mote Rahul Maharudra,M,NCP,Clock,268195,6002,46.44%,GEN,179656
2009,Maharashtra,Karmala,244,Bagal Shamal Digambar,F,NCP,Clock,250527,27817,42.65%,GEN,166356
2009,Maharashtra,Madha,245,Shinde Babanrao Vitthalrao,M,NCP,Clock,266348,63169,61.26%,GEN,179934
2009,Maharashtra,Barshi,246,Sopal Dilip Gangadhar,M,IND,Free Symbol,268894,10209,46.14%,GEN,196193
2009,Maharashtra,Mohol,247,Dhobale Laxman Kondiba,M,NCP,Clock,260690,29179,52.70%,SC,154886
2009,Maharashtra,Solapur City North,248,Deshmukh Vijaykumar Sidramappa,M,BJP,Lotus,267133,10090,45.60%,GEN,136763
2009,Maharashtra,Solapur City Central,249,Shinde Praniti Sushilkumar,F,INC,Hand,285075,33364,49.71%,GEN,136851
2009,Maharashtra,Akkalkot,250,Patil Sidramappa Malkappa,M,BJP,Lotus,300871,1385,47.26%,GEN,195717
2009,Maharashtra,Solapur South,251,Dilip Bramhadev Mane,M,INC,Hand,269863,17662,52.58%,GEN,137067
2009,Maharashtra,Pandharpur,252,Bhalke Bharat Tukaram,M,SWP,Other,274527,37363,56.24%,GEN,188725
2009,Maharashtra,Sangole,253,Ganapatrao Annasaheb Deshmukh,M,PWPI,Cart,252474,9804,47.16%,GEN,183524
2009,Maharashtra,Malshiras,254,Dolas Hanumant Jagannath,M,NCP,Clock,271422,16226,47.43%,SC,173640
2009,Maharashtra,Phaltan,255,Chavan Dipak Pralhad,M,NCP,Clock,274690,39914,46.95%,SC,152287
2009,Maharashtra,Wai,256,Makarand Laxmanrao Jadhav Patil,M,IND,Free Symbol,282101,21825,40.72%,GEN,198654
2009,Maharashtra,Koregaon,257,Shashikant Jaywantrao Shinde,M,NCP,Clock,260933,31753,49.65%,GEN,161886
2009,Maharashtra,Man,258,Jaykumar Bhagwanrao Gore,M,IND,Free Symbol,280755,4098,32.31%,GEN,187898
2009,Maharashtra,Karad North,259,Patil Shamrao Alias Balasaheb Pandurang,M,IND,Free Symbol,255179,41087,57.12%,GEN,177962
2009,Maharashtra,Karad South,260,Vilasrao Patil (Kaka),M,INC,Hand,252463,14913,49.35%,GEN,167892
2009,Maharashtra,Patan,261,Patankar Vikramsinh Ranjitsinh,M,NCP,Clock,247921,580,48.15%,GEN,182600
2009,Maharashtra,Satara,262,Bhonsle Shivendrasinh Abhaysinh,M,NCP,Clock,290993,105778,77.71%,GEN,163605
2009,Maharashtra,Dapoli,263,Dalvi Suryakant Shivram,M,SHS,Bow and Arrow,239495,46804,53.59%,GEN,139907
2009,Maharashtra,Guhagar,264,Jadhav Bhaskar Bhaurao,M,NCP,Clock,205376,13076,37.37%,GEN,142111
2009,Maharashtra,Chiplun,265,Chavan Sadanand Narayan,M,SHS,Bow and Arrow,225256,18484,50.13%,GEN,151636
2009,Maharashtra,Ratnagiri,266,Uday Ravindra Samant,M,NCP,Clock,237258,8276,46.53%,GEN,159562
2009,Maharashtra,Rajapur,267,Rajan Salvi,M,SHS,Bow and Arrow,211245,24141,52.04%,GEN,139453
2009,Maharashtra,Kankavli,268,Jathar Pramod Shantaram,M,BJP,Lotus,204374,34,39.90%,GEN,144486
2009,Maharashtra,Kudal,269,Narayan Tatu Rane,M,INC,Hand,186624,24255,57.78%,GEN,124465
2009,Maharashtra,Sawantwadi,270,Deepak Vasant Kesarkar,M,NCP,Clock,202926,18418,48.28%,GEN,131379
2009,Maharashtra,Chandgad,271,Desai Krishnarao Rakhamajirao Alias Babasaheb Kupekar,M,NCP,Clock,267039,5332,30.87%,GEN,207950
2009,Maharashtra,Radhanagari,272,K P Patil,M,NCP,Clock,280707,41722,40.79%,GEN,212893
2009,Maharashtra,Kagal,273,Mushrif Hasan Miyalal,M,NCP,Clock,278710,46412,46.05%,GEN,226347
2009,Maharashtra,Kolhapur South,274,Patil Satej Alias Bunty D.,M,INC,Hand,276246,5767,45.49%,GEN,191159
2009,Maharashtra,Karvir,275,Narake Chandradip Shashikant,M,SHS,Bow and Arrow,258387,5624,44.45%,GEN,216494
2009,Maharashtra,Kolhapur North,276,Rajesh Vinayakrao Kshirsagar,M,SHS,Bow and Arrow,265893,3687,45.99%,GEN,152483
2009,Maharashtra,Shahuwadi,277,Vinay Vilasrao Kore (Savkar),M,JSS,Bow and Arrow,242339,8311,38.10%,GEN,193980
2009,Maharashtra,Hatkanangle,278,Dr.Sujit Vasantrao Minachekar,M,SHS,Bow and Arrow,276770,2004,28.49%,SC,195076
2009,Maharashtra,Ichalkaranji,279,Halvankar Suresh Ganpati,M,BJP,Lotus,261541,23237,49.12%,GEN,183433
2009,Maharashtra,Shirol,280,Appasaheb Alias Satgonda Revgonda Patil,M,INC,Hand,255072,16446,45.65%,GEN,188252
2009,Maharashtra,Miraj,281,Khade Suresh (Bhau) Dagadu,M,BJP,Lotus,274422,54456,56.07%,SC,172066
2009,Maharashtra,Sangli,282,Sambhaji Hari Pawar,M,BJP,Lotus,290616,11164,45.33%,GEN,170744
2009,Maharashtra,Islampur,283,Jayant Rajaram Patil,M,NCP,Clock,226614,54508,64.61%,GEN,171306
2009,Maharashtra,Shirala,284,Mansing Fattesingrao Naik,M,IND,Free Symbol,250806,25918,53.68%,GEN,194292
2009,Maharashtra,Palus-Kadegaon,285,Dr. Patangrao Shripatrao Kadam,M,INC,Hand,233259,35585,58.37%,GEN,181949
2009,Maharashtra,Khanapur,286,Patil Sadashivrao Hanamantrao,M,INC,Hand,272496,2989,42.37%,GEN,183996
2009,Maharashtra,Tasgaon - Kavathe Mahankal,287,R.R. Aba Alias Raosaheb Ramrao Patil,M,NCP,Clock,249906,65173,62.51%,GEN,158543
2009,Maharashtra,Jat,288,Prakash (Anna) Shivajirao Shendage,M,BJP,Lotus,223786,4667,39.49%,GEN,147697
2014,Maharashtra,Akkalkuwa,1,Padavi Adv. K.C.,M,INC,Hand,247070,15775,36.79%,ST,175092
2014,Maharashtra,Shahada,2,Padvi Udesing Kocharu,M,BJP,Lotus,286284,719,31.38%,ST,186613
2014,Maharashtra,Nandurbar,3,Gavit Vijaykumar Krushnarao,M,BJP,Lotus,311939,27118,52.33%,ST,193633
2014,Maharashtra,Nawapur,4,Naik Surupsing Hirya,M,INC,Hand,266023,21817,47.41%,ST,197826
2014,Maharashtra,Sakri,5,Ahire Dhanaji Sitaram Or D.S.Ahire,M,INC,Hand,307595,3323,38.95%,ST,191943
2014,Maharashtra,Dhule Rural,6,Kunal (Baba) Rohidas Patil,M,INC,Hand,350839,46082,50.81%,GEN,234369
2014,Maharashtra,Dhule City,7,Anil Anna Gote,M,BJP,Lotus,286187,12928,37.14%,GEN,155589
2014,Maharashtra,Sindkheda,8,Jaykumar Jitendrasinh Rawal,M,BJP,Lotus,307064,42158,46.66%,GEN,198868
2014,Maharashtra,Shirpur,9,Kashiram Vechan Pawara,M,INC,Hand,295736,25201,49.99%,ST,196259
2014,Maharashtra,Chopda,10,Sonawane Chandrakant Baliram,M,SHS,Bow and Arrow,278782,11935,28.86%,ST,187721
2014,Maharashtra,Raver,11,Haribhau Madhav Jawale,M,BJP,Lotus,275136,10000,35.89%,GEN,183765
2014,Maharashtra,Bhusawal,12,Sawakare Sanjay Waman,M,BJP,Lotus,275330,34637,56.15%,SC,156397
2014,Maharashtra,Jalgaon City,13,Suresh Damu Bhole (Rajumama),M,BJP,Lotus,336422,42314,47.12%,GEN,187536
2014,Maharashtra,Jalgaon Rural,14,Patil Gulab Raghunath,M,SHS,Bow and Arrow,287123,31367,44.28%,GEN,189762
2014,Maharashtra,Amalner,15,Shirishdada Hiralal Chaudhari,M,IND,Free Symbol,265405,21239,40.12%,GEN,169873
2014,Maharashtra,Erandol,16,Annasaheb Dr. Satish Bhaskarrao Patil,M,NCP,Clock,256583,1983,32.85%,GEN,169399
2014,Maharashtra,Chalisgaon,17,Unmesh Bhaiyyasaheb Patil,M,BJP,Lotus,323486,22380,45.15%,GEN,209855
2014,Maharashtra,Pachora,18,Kishor Appa Patil,M,SHS,Bow and Arrow,287812,28403,46.15%,GEN,189644
2014,Maharashtra,Jamner,19,Girish Dattatray Mahajan,M,BJP,Lotus,278356,35768,53.20%,GEN,194548
2014,Maharashtra,Muktainagar,20,Khadse Eknathrao Ganpatrao,M,BJP,Lotus,266973,9708,46.67%,GEN,183527
2014,Maharashtra,Malkapur,21,Chainsukh Madanlal Sancheti,M,BJP,Lotus,252603,26946,45.10%,GEN,168452
2014,Maharashtra,Buldhana,22,Harshwardhan Vasantrao Sapkal,M,INC,Hand,272798,11661,28.66%,GEN,163937
2014,Maharashtra,Chikhli,23,Rahul Siddhavinayak Bondre,M,INC,Hand,265527,14061,33.85%,GEN,181903
2014,Maharashtra,Sindkhed Raja,24,Dr. Khedekar Shashikant Narsingrao,M,SHS,Bow and Arrow,284006,18854,34.88%,GEN,184066
2014,Maharashtra,Mehkar,25,Sanjay Bhashkar Raimulkar,M,SHS,Bow and Arrow,280172,35935,47.84%,SC,167976
2014,Maharashtra,Khamgaon,26,Akash Pandurang Fundkar,M,BJP,Lotus,263356,7061,36.49%,GEN,196832
2014,Maharashtra,Jalgaon (Jamod),27,Kute Dr. Sanjay Shriram,M,BJP,Lotus,262563,4695,33.42%,GEN,191180
2014,Maharashtra,Akot,28,Bharsakle Prakash Gunvantrao,M,BJP,Lotus,272708,31411,42.30%,GEN,165683
2014,Maharashtra,Balapur,29,Baliram Bhagwan Sirskar,M,BBM,Other,280085,6939,24.56%,GEN,168666
2014,Maharashtra,Akola West,30,Govardhan Mangilal Sharma,M,BJP,Lotus,276433,39953,46.77%,GEN,143123
2014,Maharashtra,Akola East,31,Savarkar Randhir Pralhadrao,M,BJP,Lotus,300651,2440,31.84%,GEN,168597
2014,Maharashtra,Murtizapur,32,Harish Marotiappa Pimple,M,BJP,Lotus,293003,12888,34.64%,SC,156562
2014,Maharashtra,Risod,33,Ameet Subhashrao Zanak,M,INC,Hand,291327,16808,38.40%,GEN,184713
2014,Maharashtra,Washim,34,Malik Lakhan Sahadev,M,BJP,Lotus,325785,4393,25.80%,SC,186771
2014,Maharashtra,Karanja,35,Patni Rajendra Sukhanand,M,BJP,Lotus,288706,4147,24.41%,GEN,183363
2014,Maharashtra,Dhamangaon Railway,36,Jagtap Virendra Walmik,M,INC,Hand,290053,974,35.60%,GEN,199077
2014,Maharashtra,Badnera,37,Ravi Rana,M,IND,Free Symbol,312684,7419,26.10%,GEN,179403
2014,Maharashtra,Amravati,38,Dr. Deshmukh Sunil Panjabrao,M,BJP,Lotus,286094,35072,52.10%,GEN,161297
2014,Maharashtra,Teosa,39,Adv. Yashomati Thakur (Sonawane),F,INC,Hand,270408,20441,34.53%,GEN,170306
2014,Maharashtra,Daryapur,40,Ramesh Ganpatrao Bundile,M,BJP,Lotus,281520,19582,35.15%,SC,182734
2014,Maharashtra,Melghat,41,Bhilawekar Prabhdas Babulal,M,BJP,Lotus,257479,1979,32.44%,ST,175700
2014,Maharashtra,Achalpur,42,Bacchu Alias Omprakash Babarao Kadu,M,IND,Free Symbol,253318,10170,33.02%,GEN,179366
2014,Maharashtra,Morshi,43,Dr. Anil Sukhdevrao Bonde,M,BJP,Lotus,265773,40162,38.80%,GEN,184584
2014,Maharashtra,Arvi,44,Amar Sharadrao Kale,M,INC,Hand,248828,3143,44.59%,GEN,170205
2014,Maharashtra,Deoli,45,Kamble Ranjit Prataprao,M,INC,Hand,248404,943,37.07%,GEN,168703
2014,Maharashtra,Hinganghat,46,Kunawar Samir Trambakrao,M,BJP,Lotus,260968,65175,48.05%,GEN,187861
2014,Maharashtra,Wardha,47,Dr.Pankaj Rajesh Bhoyar,M,BJP,Lotus,283104,8550,27.70%,GEN,165669
2014,Maharashtra,Katol,48,Dr Ashish Deshmukh,M,BJP,Lotus,250822,5557,39.66%,GEN,177356
2014,Maharashtra,Savner,49,Kedar Sunil Chhatrapal,M,INC,Hand,270185,9209,45.33%,GEN,186711
2014,Maharashtra,Hingna,50,Meghe Sameer Dattatraya,M,BJP,Lotus,303081,23158,41.99%,GEN,200363
2014,Maharashtra,Umred,51,Parwe Sudhir Laxman,M,BJP,Lotus,284020,58322,49.26%,SC,187561
2014,Maharashtra,Nagpur South West,52,Devendra Gangadhar Fadnavis,M,BJP,Lotus,341300,58942,59.21%,GEN,192400
2014,Maharashtra,Nagpur South,53,Kohale Sudhakar Vitthalrao,M,BJP,Lotus,342268,43214,44.32%,GEN,183253
2014,Maharashtra,Nagpur East,54,Khopde Krishna Pancham,M,BJP,Lotus,327400,48614,53.73%,GEN,184512
2014,Maharashtra,Nagpur Central,55,Kumbhare Vikas Shankarrao,M,BJP,Lotus,292716,38071,54.39%,GEN,160926
2014,Maharashtra,Nagpur West,56,Deshmukh Sudhakar Shamrao,M,BJP,Lotus,329645,26402,49.74%,GEN,173909
2014,Maharashtra,Nagpur North,57,Dr. Milind Mane,M,BJP,Lotus,338120,13718,37.93%,SC,181686
2014,Maharashtra,Kamthi,58,Chandrashekhar Krushnrao Bawankule,M,BJP,Lotus,377591,40002,53.95%,GEN,234935
2014,Maharashtra,Ramtek,59,Reddy Dwaram Mallikarjun Ramreddy,M,BJP,Lotus,247504,12081,34.90%,GEN,170019
2014,Maharashtra,Tumsar,60,Waghamare Charan Sovinda,M,BJP,Lotus,282319,28679,36.54%,GEN,202411
